id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
201116,Rental unit in Washington · ★4.49 · 1 bedroom · 2 beds · 1 bath,983611,Reed,,"Takoma, Brightwood, Manor Park",38.97474,-77.01997,Entire home/apt,90,28,222,2023-08-20,1.49,1,330,2,Hosted License: 5007242201001837
204741,Condo in Washington · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,1005751,Denise,,"Congress Heights, Bellevue, Washington Highlands",38.82768,-76.99624,Private room,33,31,117,2023-02-28,0.78,2,0,1,
223203,Home in Washington · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,14,2023-07-12,0.09,4,365,1,Hosted License: 5007242201001959
223922,Home in Washington · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,738459,Natasha,,"Brightwood Park, Crestwood, Petworth",38.94482,-77.04437,Entire home/apt,123,1,202,2023-11-19,1.36,5,0,32,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812
251611,Home in Washington · 1 bedroom · 2 beds · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,1,2019-03-10,0.02,4,365,0,Hosted License: 5007242201001959
251615,Home in Washington · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,6,2022-08-19,0.09,4,365,0,Hosted License: 5007242201001959
251619,Home in Washington · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,1159505,Elizabeth,,"Colonial Village, Shepherd Park, North Portal Estates",38.98853,-77.04441,Private room,90,2,9,2023-04-03,0.07,4,365,1,Hosted License: 5007242201001959
262629,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1 private bath,36646,Ellen,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96691,-77.0044,Private room,58,90,40,2022-10-20,0.27,2,363,0,Exempt
290001,Townhouse in Washington · ★4.85 · 1 bedroom · 1 bed · 1 bath,1505235,Jane,,"Shaw, Logan Circle",38.91001,-77.02563,Entire home/apt,189,2,171,2023-10-24,1.19,1,158,16,Unhosted License: 5007262201000654
296196,Rental unit in Washington · ★4.89 · 1 bedroom · 2 beds · 1 bath,1528235,Frank,,"Dupont Circle, Connecticut Avenue/K Street",38.9146,-77.03602,Entire home/apt,149,3,81,2023-11-26,0.56,1,0,17,Hosted License: 5007242201000602
298346,Home in Washington · ★4.92 · 1 bedroom · 3 beds · 1 bath,743745,Louisa,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92306,-77.10052,Entire home/apt,120,3,13,2023-11-10,0.15,2,18,1,Hosted License: 5007242201001142
299030,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,1541062,Donna,,"Colonial Village, Shepherd Park, North Portal Estates",38.9806,-77.03084,Private room,95,1,35,2023-10-22,0.25,2,365,9,Hosted License: 5007242201000328
303723,Guest suite in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,1563230,Gennet,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91611,-77.02662,Entire home/apt,150,31,169,2020-03-12,1.62,1,84,0,Exempt
306465,"Rental unit in Dupont Circle, Washington · ★4.56 · 2 bedrooms · 3 beds · 1 bath",767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91297,-77.0465,Entire home/apt,198,5,19,2023-03-29,0.13,1,166,3,Hosted License: 5007242201002389
313405,Home in Washington · ★4.87 · 1 bedroom · 1 bed · 1 private bath,1541062,Donna,,"Colonial Village, Shepherd Park, North Portal Estates",38.9793,-77.0283,Private room,98,1,32,2023-11-17,0.23,2,364,16,Hosted License: 5007242201000328
322610,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,1651634,Lois,,"Union Station, Stanton Park, Kingman Park",38.90094,-76.99943,Entire home/apt,125,31,0,,,2,0,0,
322611,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,1651634,Lois,,"Union Station, Stanton Park, Kingman Park",38.89966,-76.99946,Entire home/apt,129,90,0,,,2,0,0,
339208,Rental unit in Washington · ★4.75 · 2 bedrooms · 3 beds · 1 bath,1722407,Wayne,,"Capitol View, Marshall Heights, Benning Heights",38.89094,-76.93638,Entire home/apt,80,4,156,2023-09-13,1.09,1,295,12,Hosted License: 5007242201000688
355527,Rental unit in Washington · ★4.78 · 1 bedroom · 1 bed · 1 bath,1096793,Marina,,"Capitol Hill, Lincoln Park",38.88408,-77.0035,Entire home/apt,172,2,150,2023-11-10,1.04,1,209,5,Hosted License: 5006701000005377
371558,Home in Washington · 5 bedrooms · 7 beds · 2 baths,549032187,Leela,,"Brightwood Park, Crestwood, Petworth",38.94761,-77.03586,Entire home/apt,556,1,0,,,1,263,0,Hosted License: 5007242201003165
382111,Rental unit in Washington · ★4.79 · 1 bedroom · 2 beds · 1 bath,1907809,Micha,,"Capitol Hill, Lincoln Park",38.89099,-76.99458,Entire home/apt,175,2,270,2023-11-18,1.90,1,118,11,Hosted License: 5007242201000627
409582,Rental unit in Washington · ★4.88 · Studio · 1 bed · 1 bath,2038963,Kelly,,"Capitol Hill, Lincoln Park",38.88306,-76.99497,Entire home/apt,189,2,595,2023-11-17,4.18,1,73,33,Hosted License: 5007242101000002
437005,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 2 shared baths,2170422,Greta,,Historic Anacostia,38.86256,-76.98689,Private room,396,31,105,2021-09-23,0.74,2,365,0,
453159,Guest suite in Washington · ★4.92 · 2 bedrooms · 3 beds · 2 baths,40168,Crystal,,"Capitol Hill, Lincoln Park",38.87772,-76.985,Entire home/apt,101,3,391,2023-11-29,2.81,1,99,47,Hosted License: 5007242201001171
453315,Guest suite in Washington · ★4.88 · 1 bedroom · 1 bed · 1 bath,2252538,Adam And Jen,,"Union Station, Stanton Park, Kingman Park",38.89538,-76.98648,Entire home/apt,85,2,954,2023-11-26,6.76,1,0,62,Hosted License: 5007242201000823
501809,Townhouse in Washington · ★4.86 · 1 bedroom · 2 beds · 1.5 shared baths,481929,Chris,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91454,-77.01814,Private room,76,31,35,2023-07-29,0.28,4,117,2,
525672,"Rental unit in Capitol Hill, Washington · ★4.87 · 1 bedroom · 2 beds · 1 bath",2583808,Desiree,,"Capitol Hill, Lincoln Park",38.88183,-76.98911,Entire home/apt,137,3,260,2023-11-29,1.87,2,0,11,Hosted License: 5007242201002738
542144,Townhouse in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,2666087,Rhea,,"Capitol Hill, Lincoln Park",38.88745,-76.99293,Entire home/apt,145,31,30,2023-04-03,0.24,1,358,1,
556729,Townhouse in Washington · ★4.48 · 1 bedroom · 1 bed · 1.5 shared baths,966613,Robin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92991,-77.01911,Private room,50,31,133,2022-02-28,0.96,3,173,0,
560341,Home in Washington · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,738459,Natasha,,"Brightwood Park, Crestwood, Petworth",38.94306,-77.04405,Private room,59,30,21,2014-10-30,0.15,5,254,0,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812
561697,Rental unit in Washington · ★4.77 · 1 bedroom · 4 beds · 1 bath,2761762,Russell,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91096,-77.00858,Entire home/apt,80,2,351,2023-11-27,2.53,5,65,27,Hosted License: 5007242201002692
563607,Rental unit in Washington · ★4.77 · Studio · 1 bed · 1 bath,2771266,Shafiq,,"Dupont Circle, Connecticut Avenue/K Street",38.91563852430024,-77.03795508901203,Entire home/apt,94,1,135,2023-12-04,1.49,2,126,46,Hosted License: 5007242201000536<br />Unhosted License: 5007262201000537
610655,Condo in Washington · ★4.59 · 2 bedrooms · 1 bed · 1 bath,3027744,Deon,,"Brightwood Park, Crestwood, Petworth",38.95792,-77.02189,Entire home/apt,,31,154,2018-06-24,1.12,1,0,0,
626868,Rental unit in Washington · ★4.62 · Studio · 1 bath,3111772,Austin,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91478,-77.01549,Entire home/apt,81,3,112,2023-11-23,0.83,2,196,6,Unhosted License: 5007242201002241
627758,Townhouse in Washington · ★4.58 · 2 bedrooms · 3 beds · 1 bath,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.9164,-77.06898,Entire home/apt,337,31,12,2022-06-18,0.09,3,365,0,
638604,Rental unit in Washington · ★3.29 · 1 bedroom · 1 bed · 1 bath,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.91438,-77.06933,Entire home/apt,169,31,7,2022-11-30,0.06,3,365,0,
654835,Home in Washington · ★4.62 · 1 bedroom · 2 beds · 1 shared bath,1671809,Mary Beth,,"Georgetown, Burleith/Hillandale",38.91504,-77.07064,Private room,139,31,14,2022-05-14,0.11,3,365,0,
660514,Townhouse in Washington · ★4.20 · 1 bedroom · 1 bed · 1.5 baths,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92539,-77.02934,Private room,75,31,5,2021-09-06,0.08,3,263,0,
660537,Townhouse in Washington · 1 bedroom · 1 bed · 1.5 shared baths,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92632759125191,-77.02766898838884,Private room,60,45,1,2023-09-25,0.35,3,365,1,
688914,Townhouse in Washington · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,3517743,Kanita,,"Douglas, Shipley Terrace",38.85045,-76.97992,Private room,150,31,8,2023-08-19,0.15,4,256,2,
748316,Guesthouse in Washington · ★4.87 · 1 bedroom · 1 bed · 1 bath,1399272,Ken,,"Union Station, Stanton Park, Kingman Park",38.89707,-76.9881,Entire home/apt,125,2,739,2023-11-15,5.47,1,0,31,Hosted License: 5007242201000434
763569,Rental unit in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,738459,Natasha,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93624,-77.05813,Entire home/apt,70,60,18,2023-05-07,0.14,5,365,1,
792578,Townhouse in Washington · ★4.42 · 3 bedrooms · 4 beds · 2.5 baths,4027780,Leonard,,"River Terrace, Benning, Greenway, Dupont Park",38.88529,-76.9509,Entire home/apt,400,2,92,2019-04-21,0.70,1,108,0,Hosted License: 6574585512304987
794213,Townhouse in Washington · ★4.59 · 2 bedrooms · 3 beds · 2 baths,4071043,Grace,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92479,-77.04149,Entire home/apt,160,1,290,2023-11-15,2.15,4,360,23,Hosted License: 5007242201002563
800076,Rental unit in Washington · ★4.80 · Studio · 1 bed · 1 bath,3885360,Too,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91545,-77.0305,Entire home/apt,144,1,231,2023-11-11,1.76,1,365,18,Hosted License: 5007242201001051
801699,Loft in Washington · ★4.91 · 1 bedroom · 1 bed · 1 bath,4219994,Karen,,"Dupont Circle, Connecticut Avenue/K Street",38.91069,-77.04186,Entire home/apt,140,180,24,2016-02-14,0.19,1,0,0,
808830,Home in Washington · ★4.90 · 2 bedrooms · 2 beds · 2.5 shared baths,3765717,Jane,,"Cathedral Heights, McLean Gardens, Glover Park",38.92087,-77.07631,Private room,125,1,411,2023-10-29,3.09,1,0,23,Hosted License: 5007242201000557
815855,Rental unit in Washington · ★4.21 · 1 bedroom · 1 bed · 1 bath,50148,Adreinne,,"Shaw, Logan Circle",38.90881,-77.02255,Entire home/apt,63,31,166,2023-08-20,1.28,3,160,5,
828497,Home in Washington · ★4.89 · 3 bedrooms · 3 beds · 2 baths,3825475,Sheri,,"Friendship Heights, American University Park, Tenleytown",38.94291,-77.07173,Private room,169,3,114,2023-10-29,0.88,1,0,18,Hosted License: 5007242201000639
841260,Rental unit in Washington · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93719,-77.02335,Private room,25,31,15,2023-07-31,0.12,36,365,1,
842418,Condo in Washington · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,2236092,Kristi,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89898,-77.01629,Entire home/apt,250,31,67,2022-06-28,0.50,1,90,0,
860336,Home in Washington · ★4.74 · 1 bedroom · 2 beds · 1 private bath,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.90847,-77.04681,Private room,89,1,525,2023-11-18,3.99,4,121,41,Hosted License: 5007242201000569
860776,Condo in Washington · ★4.56 · 1 bedroom · 1 bed · 3 shared baths,315148,John,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91785,-77.01498,Private room,35,31,18,2023-10-31,0.21,36,365,2,
861775,Home in Washington · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,3517743,Kanita,,"Douglas, Shipley Terrace",38.8491,-76.97982,Private room,65,31,23,2023-03-03,0.22,4,121,1,
871825,Rental unit in Washington · ★4.83 · 1 bedroom · 1 bed · 1 bath,4597024,Rich And Betsy,,"Capitol Hill, Lincoln Park",38.88442,-77.00491,Entire home/apt,,31,18,2021-06-28,0.16,1,0,0,
873182,Rental unit in Washington · ★4.62 · 1 bedroom · 2 beds · 1 bath,4608059,Joy,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95345,-76.99504,Entire home/apt,125,7,47,2023-04-02,0.53,1,2,3,Hosted License: 5007242201001457
883653,"Townhouse in Washington, D.C. · ★4.91 · 4 bedrooms · 5 beds · 3.5 baths",1541121,Asa & Andrea,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9356,-77.04468,Entire home/apt,350,4,35,2023-11-26,0.27,1,6,2,Unhosted License: 5007262201000253
886283,Rental unit in Washington · ★4.63 · 1 bedroom · 1 bed · 1 bath,4698675,Katy,,"Friendship Heights, American University Park, Tenleytown",38.94492,-77.09234,Entire home/apt,100,30,55,2022-12-18,0.41,1,53,1,Hosted License: 5007242201001442<br />Unhosted License: 5007262201001443
887461,Rental unit in Washington · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93788,-77.02313,Private room,25,31,18,2023-10-21,0.17,36,9,2,
888029,Rental unit in Washington · ★4.56 · 1 bedroom · 1 bed · 2 shared baths,315148,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93664,-77.02298,Private room,35,31,16,2023-11-19,0.13,36,6,3,
889302,Condo in Washington · ★4.74 · 2 bedrooms · 2 beds · 1 bath,4717941,Joe,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91902,-77.04261,Entire home/apt,139,4,125,2023-02-21,0.94,1,0,4,Hosted License: 5007262201001060
892183,Home in Washington · ★4.61 · 4 bedrooms · 5 beds · 2.5 baths,4280278,Sara,,"Shaw, Logan Circle",38.90746,-77.02716,Entire home/apt,421,3,242,2023-11-24,2.22,5,264,28,Hosted License: 5007242201001758<br />Unhosted License: 5007262201001759
893529,Home in Washington · 1 bedroom · 1 bed · 1 bath,4752493,Kristie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91223,-77.01067,Private room,350,31,1,2013-06-15,0.01,1,365,0,
898543,Townhouse in Washington · ★4.91 · 3 bedrooms · 3 beds · 2 baths,4795247,Diana,,"West End, Foggy Bottom, GWU",38.90153,-77.05434,Entire home/apt,165,31,164,2023-03-23,1.45,2,89,2,
898544,Townhouse in Washington · ★4.91 · 3 bedrooms · 2 beds · 2 baths,4795247,Diana,,"West End, Foggy Bottom, GWU",38.8996,-77.05277,Entire home/apt,180,31,128,2022-09-16,1.08,2,201,0,
902573,Home in Washington · ★4.74 · 1 bedroom · 1 bed · 1 bath,481929,Chris,,"Shaw, Logan Circle",38.91054,-77.02149,Private room,89,31,23,2016-11-16,0.18,4,363,0,
925318,Home in Washington · ★4.75 · 1 bedroom · 1 bed · 1 bath,4977214,Lisa,,"Brightwood Park, Crestwood, Petworth",38.9413,-77.03284,Private room,50,31,8,2022-08-08,0.06,1,357,0,
945426,Home in Washington · ★4.96 · 1 bedroom · 2 beds · 1 private bath,5121445,Rose,,"Friendship Heights, American University Park, Tenleytown",38.9604,-77.08253,Private room,92,2,459,2023-11-25,3.52,1,296,64,Hosted License: 5007242201000371
997859,Rental unit in Washington · ★4.83 · 3 bedrooms · 3 beds · 2 baths,1662757,Gloria,,"Dupont Circle, Connecticut Avenue/K Street",38.9135,-77.04356,Entire home/apt,123,31,94,2023-02-01,0.72,4,207,1,
1003792,Home in Washington · ★4.44 · 4 bedrooms · 5 beds · 4 baths,4280278,Sara,,"Union Station, Stanton Park, Kingman Park",38.89455,-76.9911,Entire home/apt,500,31,50,2021-10-02,0.53,5,180,0,
1026034,Rental unit in Washington · ★4.95 · Studio · 1 bed · 1 bath,2070536,Joel,,"Shaw, Logan Circle",38.91007,-77.03316,Entire home/apt,140,2,470,2023-11-19,3.65,2,349,65,Hosted License: 5007242201000142
1048410,Guest suite in Washington · ★4.74 · 1 bedroom · 1 bed · 1 bath,5771803,Anneliese,,"Brightwood Park, Crestwood, Petworth",38.95132,-77.02831,Entire home/apt,70,31,50,2017-07-16,0.47,1,177,0,
1075426,Home in Washington · ★4.20 · 3 bedrooms · 3 beds · 2 baths,4098280,Michelle,,"Capitol Hill, Lincoln Park",38.88458,-77.00118,Entire home/apt,130,31,5,2016-08-16,0.04,1,363,0,
1083336,Townhouse in Washington · ★4.84 · 4 bedrooms · 5 beds · 3.5 baths,5956393,Kyle,,"Brightwood Park, Crestwood, Petworth",38.95152,-77.021,Entire home/apt,264,31,324,2022-08-08,2.55,2,260,0,
1092713,Rental unit in Washington · ★4.57 · 1 bedroom · 3 beds · 1 bath,511136,Tommy,,"Dupont Circle, Connecticut Avenue/K Street",38.90989,-77.04602,Entire home/apt,109,1,441,2023-10-10,3.42,4,0,26,Hosted License: 5007242201000569
1106738,Rental unit in Washington · 2 bedrooms · 2 beds · 2 baths,6076215,Mark,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92275,-77.04161,Entire home/apt,120,180,0,,,1,0,0,
1112617,Rental unit in Washington · ★4.81 · 1 bedroom · 1 bed · 1 bath,6105873,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91843,-77.04338,Entire home/apt,110,31,188,2023-08-22,1.80,2,79,3,
1126839,Townhouse in Washington · ★4.93 · 2 bedrooms · 1 bed · 2 baths,192856,Ruzgar,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91491,-77.02544,Entire home/apt,160,120,58,2021-04-19,0.45,1,179,0,
1159439,Rental unit in Washington · ★4.90 · 1 bedroom · 1 bed · 1 bath,6353432,Henrike,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91508,-77.00122,Entire home/apt,,1,475,2023-07-30,3.70,1,0,62,Hosted License: 5007242201000751
1177438,Townhouse in Washington · ★4.76 · 2 bedrooms · 5 beds · 2 baths,6027536,Freddie,,"Union Station, Stanton Park, Kingman Park",38.90419,-77.0022,Entire home/apt,147,3,279,2023-12-03,2.19,3,84,18,Hosted License: 5007242201001550
1185566,Townhouse in Washington · ★4.76 · 7 bedrooms · 4 beds · 3.5 baths,6483445,Chris,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93065,-77.04444,Entire home/apt,,4,17,2023-08-05,0.13,3,0,1,Unhosted License: 5007262201002650
1205516,Home in Washington · ★4.48 · 1 bedroom · 1 bed · 1 shared bath,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87164,-77.01247,Private room,45,1,407,2023-12-07,3.17,14,0,50,Hosted License: 5007242201000434
1225965,Condo in Washington · ★4.43 · 1 bedroom · 1 bed · 1 bath,6686327,Yolanda,,"Cathedral Heights, McLean Gardens, Glover Park",38.93152,-77.08399,Entire home/apt,325,31,14,2019-10-27,0.11,1,365,0,
1245292,Home in Washington · ★4.91 · 1 bedroom · 1 bed · 1 private bath,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96594,-77.078,Private room,69,31,356,2023-12-05,3.15,4,276,5,
1280092,Rental unit in Washington · ★4.76 · 1 bedroom · 2 beds · 1 bath,5243622,Ariel,,"Brightwood Park, Crestwood, Petworth",38.94091,-77.0195,Entire home/apt,,2,139,2023-05-19,1.97,1,0,13,Hosted License: 5007242201000464
1336217,Home in Washington · ★5.0 · 1 bedroom · 1 bed · 1 bath,4928965,Eric,,"Cathedral Heights, McLean Gardens, Glover Park",38.92090039016265,-77.07768982807863,Entire home/apt,146,2,20,2023-11-19,3.33,1,69,20,Hosted License: 5007242201002839
1407284,Townhouse in Washington · ★4.45 · 1 bedroom · 2 beds · 1 private bath,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92489,-77.02806,Private room,60,31,31,2023-12-02,0.34,3,44,1,
1416138,Townhouse in Washington · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,7630547,Joel,,"Shaw, Logan Circle",38.91341,-77.02253,Private room,,4,284,2023-02-02,2.28,3,0,2,Hosted License: 5007242201001617<br />Unhosted License: 5007242201001617
1472332,Home in Washington · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,7882953,Escale,,"North Michigan Park, Michigan Park, University Heights",38.94858,-76.99163,Private room,85,3,86,2023-11-04,0.98,3,346,4,Hosted License: 5007242201002134
1484387,Home in Washington · ★4.69 · 1 bedroom · 1 bed · 1 bath,2639916,Georg,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316,-77.02438,Private room,120,31,16,2015-09-17,0.13,1,365,0,
1488282,Rental unit in Washington · ★4.76 · 2 bedrooms · 3 beds · 1 bath,2629218,Lexie And Graham,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93441,-77.02773,Entire home/apt,132,2,522,2023-12-01,4.17,2,238,46,Hosted License: 5007242201001031
1520425,Home in Washington · ★4.76 · 4 bedrooms · 5 beds · 3.5 baths,7777552,Sejal,,"Union Station, Stanton Park, Kingman Park",38.90179,-76.99127,Entire home/apt,283,1,95,2023-11-26,0.76,1,0,33,Hosted License: 5007242201001150
1537822,Guest suite in Washington · ★4.90 · 1 bedroom · 2 beds · 1 bath,8199495,Natalya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93362,-77.02555,Entire home/apt,74,2,198,2023-11-28,3.48,1,43,41,Hosted License: 5007242201000521
1571112,Rental unit in Washington · ★4.94 · 1 bedroom · 1 bed · 1 bath,8354112,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91579,-77.04042,Entire home/apt,135,15,136,2023-11-28,1.09,2,71,4,Hosted License: 5007242201001262
1601459,"Home in Washington, D.C. · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths",3343073,David,,"Brightwood Park, Crestwood, Petworth",38.94012,-77.03388,Private room,,31,43,2016-09-05,0.35,1,0,0,
1613892,"Rental unit in Washington, D.C. · ★4.77 · 1 bedroom · 2 beds · 1 bath",8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89489,-76.98935,Entire home/apt,,2,362,2023-09-04,2.90,9,0,37,Hosted License: 5007242201000086
1628328,"Rental unit in Washington, D.C. · ★4.93 · 1 bedroom · 2 beds · 1 bath",8654665,Jason & Sandi,,"Shaw, Logan Circle",38.9126,-77.01748,Entire home/apt,161,2,455,2023-11-16,4.09,1,357,42,Hosted License: 5007242201000148
1641184,Rental unit in Washington · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,8713526,Monika Rae,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92042,-77.03977,Private room,89,31,75,2023-08-31,0.60,1,243,2,
1667080,Guest suite in Washington · ★4.91 · Studio · 1 bed · 1 bath,8828921,Tony,,"Union Station, Stanton Park, Kingman Park",38.90438,-77.00177,Entire home/apt,89,2,283,2023-11-15,2.30,1,125,27,Hosted License: 5007242201000353
1688139,"Rental unit in Washington, D.C. · ★4.30 · Studio · 1 bed · 1 bath",476581,KoKo,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91897,-77.0464,Entire home/apt,79,31,21,2023-05-25,0.18,1,8,1,
1750913,Home in Washington · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,9210898,Edmund,,"Union Station, Stanton Park, Kingman Park",38.896683,-77.0008129,Entire home/apt,250,3,14,2023-10-13,1.89,1,0,14,Unhosted License: 5007262201002579
1761677,Townhouse in Washington · ★4.94 · 4 bedrooms · 5 beds · 1.5 baths,9260186,Maj,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92918,-77.04035,Entire home/apt,528,3,144,2023-11-25,1.18,1,101,44,Hosted License: 5007242201000268
1778080,Condo in Washington · ★4.46 · 1 bedroom · 2 beds · 1 bath,9335278,Jennifer,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92263,-77.04492,Entire home/apt,120,90,57,2018-09-29,0.46,1,255,0,
1789722,Rental unit in Washington · ★4.90 · 1 bedroom · 3 beds · 1 bath,9391057,Jenny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93118,-77.03811,Entire home/apt,131,2,449,2023-11-27,3.63,2,158,45,Hosted License: 5007242201000979
1806338,Home in Washington · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,9462131,Marina,,"Capitol Hill, Lincoln Park",38.88981,-76.98762,Private room,98,4,101,2023-12-05,0.85,2,317,19,Hosted License: 5007242201000200
1813962,Rental unit in Washington · ★4.73 · 1 bedroom · 1 bed · 1 bath,3045892,Francisco,,"Shaw, Logan Circle",38.90807,-77.03174,Entire home/apt,130,31,23,2016-10-30,0.19,1,250,0,
1821276,Townhouse in Washington · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84136,-76.97888,Private room,999,31,141,2021-01-09,1.15,2,180,0,
1824864,Rental unit in Washington · ★4.93 · 2 bedrooms · 2 beds · 1 bath,9550761,Sheila,,"Union Station, Stanton Park, Kingman Park",38.89864,-76.987747,Entire home/apt,125,2,160,2023-12-09,1.30,1,244,60,Hosted License: 5007242201001750
1825234,Condo in Washington · ★4.73 · 1 bedroom · 2 beds · 1 private bath,4176601,Y-C,,"West End, Foggy Bottom, GWU",38.90566,-77.05131,Private room,150,365,11,2015-04-07,0.09,1,365,0,
1838623,Townhouse in Washington · ★4.93 · 2 bedrooms · 1 bed · 1 shared bath,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96885,-77.00968,Private room,22,31,14,2023-11-16,0.20,2,231,1,
1841397,Home in Washington · ★4.78 · 2 bedrooms · 1 bed · 1 shared bath,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96971,-77.00793,Private room,26,31,18,2022-05-07,0.16,2,207,0,
1860120,Guest suite in Washington · ★4.90 · Studio · 1 bed · 1 bath,10470695,Miguel,,"Brightwood Park, Crestwood, Petworth",38.94334,-77.01426,Entire home/apt,96,2,193,2023-11-13,2.15,1,89,24,Hosted License: 5007242201000358
1864715,Serviced apartment in Washington · ★4.88 · 1 bedroom · 2 beds · 1 bath,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.899914,-77.03313,Entire home/apt,110,31,16,2022-10-03,0.13,37,363,0,
